Source Audio,Part,Début (min:sec),Distance_Noise,Distance_Anomaly,Status,Detection_Reason,Human_validation,Comment
ml17_280a_0036_part60.wav,60,5:00,0.0218,0.238,✅ NORMAL,—,To_validate,
ml17_280a_0141_part20.wav,20,1:40,0.0218,0.2765,✅ NORMAL,—,To_validate,
ml17_280a_0048_part32.wav,32,2:40,0.0218,0.19,✅ NORMAL,—,To_validate,
ml17_280a_0049_part46.wav,46,3:50,0.0218,0.2145,✅ NORMAL,—,To_validate,
ml17_280a_0026_part33.wav,33,2:45,0.0218,0.2266,✅ NORMAL,—,To_validate,
ml17_280a_0105_part4.wav,4,0:20,0.0218,0.2659,✅ NORMAL,—,Void,
ml17_280a_0141_part14.wav,14,1:10,0.0218,0.2322,✅ NORMAL,—,To_validate,
ml17_280a_0036_part12.wav,12,1:00,0.0218,0.2444,✅ NORMAL,—,To_validate,
ml17_280a_0046_part54.wav,54,4:30,0.0218,0.2313,✅ NORMAL,—,To_validate,
ml17_280a_0048_part37.wav,37,3:05,0.0218,0.3156,✅ NORMAL,—,To_validate,
ml17_280a_0071_part17.wav,17,1:25,0.0218,0.2383,✅ NORMAL,—,To_validate,
ml17_280a_0120_part58.wav,58,4:50,0.0217,0.2604,✅ NORMAL,—,To_validate,
ml17_280a_0145_part5.wav,5,0:25,0.0217,0.2222,✅ NORMAL,—,To_validate,
ml17_280a_0013_part37.wav,37,3:05,0.0217,0.2729,✅ NORMAL,—,Void,
ml17_280a_0065_part1.wav,1,0:05,0.0217,0.1943,✅ NORMAL,—,To_validate,
ml17_280a_0165_part11.wav,11,0:55,0.0217,0.2762,✅ NORMAL,—,To_validate,
ml17_280a_0009_part28.wav,28,2:20,0.0217,0.2146,✅ NORMAL,—,To_validate,
ml17_280a_0058_part22.wav,22,1:50,0.0217,0.2329,✅ NORMAL,—,To_validate,
ml17_280a_0046_part44.wav,44,3:40,0.0217,0.2239,✅ NORMAL,—,To_validate,
ml17_280a_0010_part26.wav,26,2:10,0.0216,0.2677,✅ NORMAL,—,To_validate,
ml17_280a_0070_part28.wav,28,2:20,0.0216,0.2658,✅ NORMAL,—,To_validate,
ml17_280a_0013_part8.wav,8,0:40,0.0216,0.2654,✅ NORMAL,—,To_validate,
ml17_280a_0032_part6.wav,6,0:30,0.0216,0.2231,✅ NORMAL,—,To_validate,
ml17_280a_0167_part12.wav,12,1:00,0.0216,0.2853,✅ NORMAL,—,To_validate,
ml17_280a_0072_part44.wav,44,3:40,0.0216,0.2652,✅ NORMAL,—,To_validate,
ml17_280a_0031_part47.wav,47,3:55,0.0216,0.2802,✅ NORMAL,—,To_validate,
ml17_280a_0012_part12.wav,12,1:00,0.0216,0.2837,✅ NORMAL,—,To_validate,
ml17_280a_0141_part3.wav,3,0:15,0.0216,0.3048,✅ NORMAL,—,To_validate,
ml17_280a_0052_part9.wav,9,0:45,0.0216,0.2043,✅ NORMAL,—,To_validate,
ml17_280a_0002_part38.wav,38,3:10,0.0216,0.2518,✅ NORMAL,—,To_validate,
ml17_280a_0055_part12.wav,12,1:00,0.0216,0.2288,✅ NORMAL,—,To_validate,
ml17_280a_0164_part58.wav,58,4:50,0.0216,0.2136,✅ NORMAL,—,To_validate,
ml17_280a_0086_part15.wav,15,1:15,0.0216,0.282,✅ NORMAL,—,To_validate,
ml17_280a_0011_part37.wav,37,3:05,0.0216,0.2702,✅ NORMAL,—,To_validate,
ml17_280a_0017_part42.wav,42,3:30,0.0216,0.2776,✅ NORMAL,—,To_validate,
ml17_280a_0164_part43.wav,43,3:35,0.0216,0.2735,✅ NORMAL,—,To_validate,
ml17_280a_0162_part19.wav,19,1:35,0.0216,0.2519,✅ NORMAL,—,To_validate,
ml17_280a_0048_part1.wav,1,0:05,0.0216,0.2074,✅ NORMAL,—,To_validate,
ml17_280a_0045_part61.wav,61,5:05,0.0215,0.256,✅ NORMAL,—,To_validate,
ml17_280a_0040_part8.wav,8,0:40,0.0215,0.3026,✅ NORMAL,—,To_validate,
ml17_280a_0001_part17.wav,17,1:25,0.0215,0.2426,✅ NORMAL,—,To_validate,
ml17_280a_0027_part0.wav,0,0:00,0.0215,0.2371,✅ NORMAL,—,To_validate,
ml17_280a_0070_part15.wav,15,1:15,0.0215,0.2458,✅ NORMAL,—,To_validate,
ml17_280a_0087_part12.wav,12,1:00,0.0215,0.2126,✅ NORMAL,—,To_validate,
ml17_280a_0162_part48.wav,48,4:00,0.0215,0.2472,✅ NORMAL,—,To_validate,
ml17_280a_0065_part58.wav,58,4:50,0.0215,0.2726,✅ NORMAL,—,To_validate,
ml17_280a_0162_part26.wav,26,2:10,0.0214,0.3071,✅ NORMAL,—,To_validate,
ml17_280a_0058_part40.wav,40,3:20,0.0214,0.2384,✅ NORMAL,—,To_validate,
ml17_280a_0055_part45.wav,45,3:45,0.0214,0.2334,✅ NORMAL,—,To_validate,
ml17_280a_0020_part23.wav,23,1:55,0.0214,0.2242,✅ NORMAL,—,To_validate,
ml17_280a_0073_part1.wav,1,0:05,0.0214,0.2379,✅ NORMAL,—,To_validate,
ml17_280a_0101_part14.wav,14,1:10,0.0214,0.2851,✅ NORMAL,—,To_validate,
ml17_280a_0048_part33.wav,33,2:45,0.0214,0.1992,✅ NORMAL,—,To_validate,
ml17_280a_0073_part47.wav,47,3:55,0.0214,0.2363,✅ NORMAL,—,To_validate,
ml17_280a_0006_part39.wav,39,3:15,0.0214,0.2827,✅ NORMAL,—,To_validate,
ml17_280a_0089_part58.wav,58,4:50,0.0214,0.2614,✅ NORMAL,—,To_validate,
ml17_280a_0086_part0.wav,0,0:00,0.0214,0.291,✅ NORMAL,—,To_validate,
ml17_280a_0054_part60.wav,60,5:00,0.0214,0.2523,✅ NORMAL,—,To_validate,
ml17_280a_0020_part66.wav,66,5:30,0.0214,0.2319,✅ NORMAL,—,To_validate,
ml17_280a_0114_part38.wav,38,3:10,0.0214,0.2452,✅ NORMAL,—,To_validate,
ml17_280a_0106_part10.wav,10,0:50,0.0214,0.1749,✅ NORMAL,—,To_validate,
ml17_280a_0025_part46.wav,46,3:50,0.0213,0.2718,✅ NORMAL,—,To_validate,
ml17_280a_0125_part33.wav,33,2:45,0.0213,0.243,✅ NORMAL,—,To_validate,
ml17_280a_0008_part45.wav,45,3:45,0.0213,0.219,✅ NORMAL,—,To_validate,
ml17_280a_0059_part18.wav,18,1:30,0.0213,0.2654,✅ NORMAL,—,To_validate,
ml17_280a_0106_part46.wav,46,3:50,0.0213,0.2684,✅ NORMAL,—,To_validate,
ml17_280a_0065_part47.wav,47,3:55,0.0213,0.215,✅ NORMAL,—,To_validate,
ml17_280a_0114_part28.wav,28,2:20,0.0213,0.2513,✅ NORMAL,—,To_validate,
ml17_280a_0029_part17.wav,17,1:25,0.0212,0.2785,✅ NORMAL,—,To_validate,
ml17_280a_0120_part16.wav,16,1:20,0.0212,0.2562,✅ NORMAL,—,To_validate,
ml17_280a_0064_part18.wav,18,1:30,0.0212,0.2137,✅ NORMAL,—,To_validate,
ml17_280a_0143_part24.wav,24,2:00,0.0212,0.3077,✅ NORMAL,—,To_validate,
ml17_280a_0072_part22.wav,22,1:50,0.0212,0.2402,✅ NORMAL,—,To_validate,
ml17_280a_0017_part15.wav,15,1:15,0.0212,0.2442,✅ NORMAL,—,To_validate,
ml17_280a_0165_part16.wav,16,1:20,0.0212,0.26,✅ NORMAL,—,To_validate,
ml17_280a_0144_part40.wav,40,3:20,0.0212,0.2336,✅ NORMAL,—,To_validate,
ml17_280a_0071_part6.wav,6,0:30,0.0212,0.2418,✅ NORMAL,—,To_validate,
ml17_280a_0026_part21.wav,21,1:45,0.0212,0.2749,✅ NORMAL,—,To_validate,
ml17_280a_0103_part33.wav,33,2:45,0.0212,0.2565,✅ NORMAL,—,To_validate,
ml17_280a_0012_part51.wav,51,4:15,0.0212,0.2682,✅ NORMAL,—,To_validate,
ml17_280a_0048_part6.wav,6,0:30,0.0211,0.2301,✅ NORMAL,—,To_validate,
ml17_280a_0080_part36.wav,36,3:00,0.0211,0.2615,✅ NORMAL,—,To_validate,
ml17_280a_0144_part60.wav,60,5:00,0.0211,0.2208,✅ NORMAL,—,To_validate,
ml17_280a_0048_part15.wav,15,1:15,0.0211,0.2058,✅ NORMAL,—,To_validate,
ml17_280a_0145_part4.wav,4,0:20,0.0211,0.2459,✅ NORMAL,—,To_validate,
ml17_280a_0048_part61.wav,61,5:05,0.0211,0.246,✅ NORMAL,—,To_validate,
ml17_280a_0079_part5.wav,5,0:25,0.0211,0.264,✅ NORMAL,—,To_validate,
ml17_280a_0141_part19.wav,19,1:35,0.0211,0.2588,✅ NORMAL,—,To_validate,
ml17_280a_0143_part64.wav,64,5:20,0.0211,0.3098,✅ NORMAL,—,To_validate,
ml17_280a_0010_part28.wav,28,2:20,0.0211,0.2577,✅ NORMAL,—,To_validate,
ml17_280a_0048_part16.wav,16,1:20,0.0211,0.286,✅ NORMAL,—,To_validate,
ml17_280a_0120_part8.wav,8,0:40,0.021,0.2145,✅ NORMAL,—,To_validate,
ml17_280a_0120_part24.wav,24,2:00,0.021,0.2207,✅ NORMAL,—,To_validate,
ml17_280a_0165_part9.wav,9,0:45,0.021,0.2316,✅ NORMAL,—,To_validate,
ml17_280a_0117_part39.wav,39,3:15,0.021,0.2179,✅ NORMAL,—,To_validate,
ml17_280a_0064_part58.wav,58,4:50,0.021,0.2338,✅ NORMAL,—,To_validate,
ml17_280a_0064_part51.wav,51,4:15,0.021,0.2606,✅ NORMAL,—,To_validate,
ml17_280a_0009_part14.wav,14,1:10,0.021,0.2688,✅ NORMAL,—,To_validate,
ml17_280a_0059_part25.wav,25,2:05,0.021,0.209,✅ NORMAL,—,To_validate,
ml17_280a_0012_part18.wav,18,1:30,0.021,0.2576,✅ NORMAL,—,To_validate,
ml17_280a_0091_part32.wav,32,2:40,0.021,0.2961,✅ NORMAL,—,To_validate,
ml17_280a_0087_part0.wav,0,0:00,0.021,0.184,✅ NORMAL,—,To_validate,
ml17_280a_0054_part24.wav,24,2:00,0.021,0.2169,✅ NORMAL,—,To_validate,
ml17_280a_0088_part5.wav,5,0:25,0.021,0.171,✅ NORMAL,—,To_validate,
ml17_280a_0142_part41.wav,41,3:25,0.021,0.242,✅ NORMAL,—,To_validate,
ml17_280a_0069_part55.wav,55,4:35,0.0209,0.2558,✅ NORMAL,—,To_validate,
ml17_280a_0027_part22.wav,22,1:50,0.0209,0.2688,✅ NORMAL,—,To_validate,
ml17_280a_0045_part5.wav,5,0:25,0.0209,0.1773,✅ NORMAL,—,To_validate,
ml17_280a_0008_part43.wav,43,3:35,0.0209,0.2714,✅ NORMAL,—,To_validate,
ml17_280a_0164_part36.wav,36,3:00,0.0209,0.26,✅ NORMAL,—,To_validate,
ml17_280a_0068_part61.wav,61,5:05,0.0209,0.2754,✅ NORMAL,—,Void,
ml17_280a_0145_part61.wav,61,5:05,0.0209,0.2777,✅ NORMAL,—,To_validate,
ml17_280a_0054_part50.wav,50,4:10,0.0209,0.2457,✅ NORMAL,—,To_validate,
ml17_280a_0129_part64.wav,64,5:20,0.0209,0.2548,✅ NORMAL,—,To_validate,
ml17_280a_0159_part1.wav,1,0:05,0.0209,0.2528,✅ NORMAL,—,To_validate,
ml17_280a_0087_part50.wav,50,4:10,0.0209,0.2573,✅ NORMAL,—,To_validate,
ml17_280a_0054_part6.wav,6,0:30,0.0209,0.186,✅ NORMAL,—,To_validate,
ml17_280a_0117_part16.wav,16,1:20,0.0209,0.2422,✅ NORMAL,—,To_validate,
ml17_280a_0032_part52.wav,52,4:20,0.0209,0.2465,✅ NORMAL,—,To_validate,
ml17_280a_0143_part46.wav,46,3:50,0.0209,0.2269,✅ NORMAL,—,To_validate,
ml17_280a_0012_part62.wav,62,5:10,0.0208,0.2141,✅ NORMAL,—,To_validate,
ml17_280a_0042_part10.wav,10,0:50,0.0208,0.2798,✅ NORMAL,—,To_validate,
ml17_280a_0129_part12.wav,12,1:00,0.0208,0.1982,✅ NORMAL,—,To_validate,
ml17_280a_0068_part30.wav,30,2:30,0.0208,0.2569,✅ NORMAL,—,To_validate,
ml17_280a_0077_part1.wav,1,0:05,0.0208,0.2328,✅ NORMAL,—,To_validate,
ml17_280a_0116_part5.wav,5,0:25,0.0208,0.22,✅ NORMAL,—,To_validate,
ml17_280a_0058_part28.wav,28,2:20,0.0208,0.1913,✅ NORMAL,—,To_validate,
ml17_280a_0070_part53.wav,53,4:25,0.0208,0.2965,✅ NORMAL,—,To_validate,
ml17_280a_0032_part51.wav,51,4:15,0.0208,0.2343,✅ NORMAL,—,To_validate,
ml17_280a_0153_part4.wav,4,0:20,0.0207,0.293,✅ NORMAL,—,To_validate,
ml17_280a_0059_part57.wav,57,4:45,0.0207,0.2241,✅ NORMAL,—,To_validate,
ml17_280a_0023_part9.wav,9,0:45,0.0207,0.2568,✅ NORMAL,—,To_validate,
ml17_280a_0040_part58.wav,58,4:50,0.0207,0.2621,✅ NORMAL,—,To_validate,
ml17_280a_0032_part15.wav,15,1:15,0.0207,0.225,✅ NORMAL,—,To_validate,
ml17_280a_0021_part6.wav,6,0:30,0.0207,0.2464,✅ NORMAL,—,To_validate,
ml17_280a_0088_part25.wav,25,2:05,0.0207,0.2248,✅ NORMAL,—,To_validate,
ml17_280a_0019_part40.wav,40,3:20,0.0207,0.2905,✅ NORMAL,—,To_validate,
ml17_280a_0059_part33.wav,33,2:45,0.0207,0.2364,✅ NORMAL,—,To_validate,
ml17_280a_0028_part46.wav,46,3:50,0.0207,0.2448,✅ NORMAL,—,To_validate,
ml17_280a_0057_part2.wav,2,0:10,0.0206,0.3005,✅ NORMAL,—,To_validate,
ml17_280a_0020_part14.wav,14,1:10,0.0206,0.2431,✅ NORMAL,—,To_validate,
ml17_280a_0126_part18.wav,18,1:30,0.0206,0.1973,✅ NORMAL,—,To_validate,
ml17_280a_0093_part20.wav,20,1:40,0.0206,0.2234,✅ NORMAL,—,To_validate,
ml17_280a_0011_part36.wav,36,3:00,0.0206,0.2415,✅ NORMAL,—,To_validate,
ml17_280a_0115_part16.wav,16,1:20,0.0206,0.2142,✅ NORMAL,—,To_validate,
ml17_280a_0093_part60.wav,60,5:00,0.0206,0.209,✅ NORMAL,—,To_validate,
ml17_280a_0083_part50.wav,50,4:10,0.0206,0.2646,✅ NORMAL,—,To_validate,
ml17_280a_0021_part38.wav,38,3:10,0.0206,0.2526,✅ NORMAL,—,To_validate,
ml17_280a_0142_part23.wav,23,1:55,0.0206,0.2571,✅ NORMAL,—,To_validate,
ml17_280a_0101_part9.wav,9,0:45,0.0206,0.2521,✅ NORMAL,—,To_validate,
ml17_280a_0022_part62.wav,62,5:10,0.0206,0.2424,✅ NORMAL,—,To_validate,
ml17_280a_0092_part14.wav,14,1:10,0.0206,0.2487,✅ NORMAL,—,To_validate,
ml17_280a_0142_part8.wav,8,0:40,0.0206,0.2201,✅ NORMAL,—,To_validate,
ml17_280a_0070_part44.wav,44,3:40,0.0206,0.2392,✅ NORMAL,—,To_validate,
ml17_280a_0088_part32.wav,32,2:40,0.0206,0.2038,✅ NORMAL,—,To_validate,
ml17_280a_0032_part59.wav,59,4:55,0.0205,0.2428,✅ NORMAL,—,To_validate,
ml17_280a_0049_part31.wav,31,2:35,0.0205,0.2042,✅ NORMAL,—,To_validate,
ml17_280a_0022_part43.wav,43,3:35,0.0205,0.2686,✅ NORMAL,—,To_validate,
ml17_280a_0115_part44.wav,44,3:40,0.0205,0.2729,✅ NORMAL,—,To_validate,
ml17_280a_0091_part14.wav,14,1:10,0.0205,0.2656,✅ NORMAL,—,To_validate,
ml17_280a_0079_part38.wav,38,3:10,0.0205,0.2772,✅ NORMAL,—,To_validate,
ml17_280a_0152_part41.wav,41,3:25,0.0205,0.291,✅ NORMAL,—,To_validate,
ml17_280a_0146_part29.wav,29,2:25,0.0205,0.2337,✅ NORMAL,—,To_validate,
ml17_280a_0027_part9.wav,9,0:45,0.0205,0.2439,✅ NORMAL,—,To_validate,
ml17_280a_0022_part13.wav,13,1:05,0.0205,0.2787,✅ NORMAL,—,To_validate,
ml17_280a_0065_part10.wav,10,0:50,0.0205,0.2147,✅ NORMAL,—,To_validate,
ml17_280a_0011_part44.wav,44,3:40,0.0205,0.2697,✅ NORMAL,—,To_validate,
ml17_280a_0115_part20.wav,20,1:40,0.0205,0.1947,✅ NORMAL,—,To_validate,
ml17_280a_0026_part10.wav,10,0:50,0.0205,0.2605,✅ NORMAL,—,To_validate,
ml17_280a_0125_part18.wav,18,1:30,0.0205,0.2142,✅ NORMAL,—,To_validate,
ml17_280a_0033_part13.wav,13,1:05,0.0205,0.258,✅ NORMAL,—,To_validate,
ml17_280a_0104_part30.wav,30,2:30,0.0205,0.2186,✅ NORMAL,—,To_validate,
ml17_280a_0163_part6.wav,6,0:30,0.0205,0.2636,✅ NORMAL,—,To_validate,
ml17_280a_0060_part13.wav,13,1:05,0.0205,0.2581,✅ NORMAL,—,To_validate,
ml17_280a_0165_part24.wav,24,2:00,0.0204,0.2347,✅ NORMAL,—,To_validate,
ml17_280a_0114_part19.wav,19,1:35,0.0204,0.2058,✅ NORMAL,—,To_validate,
ml17_280a_0089_part10.wav,10,0:50,0.0204,0.2396,✅ NORMAL,—,To_validate,
ml17_280a_0114_part60.wav,60,5:00,0.0204,0.2185,✅ NORMAL,—,To_validate,
ml17_280a_0012_part5.wav,5,0:25,0.0204,0.2408,✅ NORMAL,—,To_validate,
ml17_280a_0141_part16.wav,16,1:20,0.0204,0.2386,✅ NORMAL,—,To_validate,
ml17_280a_0065_part34.wav,34,2:50,0.0204,0.2718,✅ NORMAL,—,To_validate,
ml17_280a_0146_part60.wav,60,5:00,0.0204,0.2406,✅ NORMAL,—,To_validate,
ml17_280a_0013_part6.wav,6,0:30,0.0204,0.2499,✅ NORMAL,—,To_validate,
ml17_280a_0058_part9.wav,9,0:45,0.0204,0.2263,✅ NORMAL,—,To_validate,
ml17_280a_0017_part26.wav,26,2:10,0.0204,0.2628,✅ NORMAL,—,To_validate,
ml17_280a_0059_part1.wav,1,0:05,0.0204,0.232,✅ NORMAL,—,To_validate,
ml17_280a_0027_part48.wav,48,4:00,0.0203,0.2762,✅ NORMAL,—,To_validate,
ml17_280a_0102_part1.wav,1,0:05,0.0203,0.258,✅ NORMAL,—,To_validate,
ml17_280a_0060_part19.wav,19,1:35,0.0203,0.2249,✅ NORMAL,—,To_validate,
ml17_280a_0013_part0.wav,0,0:00,0.0203,0.2422,✅ NORMAL,—,To_validate,
ml17_280a_0087_part2.wav,2,0:10,0.0203,0.2023,✅ NORMAL,—,To_validate,
ml17_280a_0103_part49.wav,49,4:05,0.0203,0.2691,✅ NORMAL,—,To_validate,
ml17_280a_0077_part40.wav,40,3:20,0.0203,0.2511,✅ NORMAL,—,To_validate,
ml17_280a_0052_part0.wav,0,0:00,0.0203,0.2108,✅ NORMAL,—,To_validate,
ml17_280a_0068_part5.wav,5,0:25,0.0203,0.2563,✅ NORMAL,—,To_validate,
ml17_280a_0010_part37.wav,37,3:05,0.0203,0.2766,✅ NORMAL,—,To_validate,
ml17_280a_0145_part6.wav,6,0:30,0.0203,0.2391,✅ NORMAL,—,To_validate,
ml17_280a_0090_part4.wav,4,0:20,0.0203,0.2137,✅ NORMAL,—,To_validate,
ml17_280a_0059_part23.wav,23,1:55,0.0203,0.2598,✅ NORMAL,—,To_validate,
ml17_280a_0137_part63.wav,63,5:15,0.0202,0.2489,✅ NORMAL,—,To_validate,
ml17_280a_0120_part5.wav,5,0:25,0.0202,0.2055,✅ NORMAL,—,To_validate,
ml17_280a_0014_part45.wav,45,3:45,0.0202,0.252,✅ NORMAL,—,To_validate,
ml17_280a_0041_part13.wav,13,1:05,0.0202,0.2655,✅ NORMAL,—,To_validate,
ml17_280a_0053_part30.wav,30,2:30,0.0202,0.2159,✅ NORMAL,—,To_validate,
ml17_280a_0025_part29.wav,29,2:25,0.0202,0.2265,✅ NORMAL,—,To_validate,
ml17_280a_0041_part37.wav,37,3:05,0.0202,0.2502,✅ NORMAL,—,To_validate,
ml17_280a_0059_part32.wav,32,2:40,0.0202,0.3213,✅ NORMAL,—,To_validate,
ml17_280a_0073_part12.wav,12,1:00,0.0202,0.2387,✅ NORMAL,—,To_validate,
ml17_280a_0086_part32.wav,32,2:40,0.0202,0.2253,✅ NORMAL,—,To_validate,
ml17_280a_0117_part64.wav,64,5:20,0.0202,0.2346,✅ NORMAL,—,To_validate,
ml17_280a_0016_part12.wav,12,1:00,0.0202,0.2558,✅ NORMAL,—,To_validate,
ml17_280a_0029_part33.wav,33,2:45,0.0202,0.2537,✅ NORMAL,—,To_validate,
ml17_280a_0036_part14.wav,14,1:10,0.0202,0.2872,✅ NORMAL,—,To_validate,
ml17_280a_0141_part5.wav,5,0:25,0.0202,0.2027,✅ NORMAL,—,To_validate,
ml17_280a_0046_part3.wav,3,0:15,0.0202,0.2105,✅ NORMAL,—,To_validate,
ml17_280a_0034_part63.wav,63,5:15,0.0202,0.2413,✅ NORMAL,—,To_validate,
ml17_280a_0095_part1.wav,1,0:05,0.0202,0.2369,✅ NORMAL,—,To_validate,
ml17_280a_0103_part17.wav,17,1:25,0.0201,0.2032,✅ NORMAL,—,To_validate,
ml17_280a_0167_part3.wav,3,0:15,0.0201,0.269,✅ NORMAL,—,To_validate,
ml17_280a_0064_part24.wav,24,2:00,0.0201,0.2175,✅ NORMAL,—,To_validate,
ml17_280a_0058_part39.wav,39,3:15,0.0201,0.2176,✅ NORMAL,—,To_validate,
ml17_280a_0102_part2.wav,2,0:10,0.0201,0.2473,✅ NORMAL,—,To_validate,
ml17_280a_0023_part0.wav,0,0:00,0.0201,0.2574,✅ NORMAL,—,To_validate,
ml17_280a_0055_part55.wav,55,4:35,0.0201,0.2607,✅ NORMAL,—,To_validate,
ml17_280a_0154_part61.wav,61,5:05,0.0201,0.2488,✅ NORMAL,—,To_validate,
ml17_280a_0126_part55.wav,55,4:35,0.0201,0.2294,✅ NORMAL,—,To_validate,
ml17_280a_0069_part20.wav,20,1:40,0.0201,0.2976,✅ NORMAL,—,To_validate,
ml17_280a_0125_part16.wav,16,1:20,0.0201,0.2456,✅ NORMAL,—,To_validate,
ml17_280a_0068_part64.wav,64,5:20,0.0201,0.2243,✅ NORMAL,—,To_validate,
ml17_280a_0086_part31.wav,31,2:35,0.0201,0.2346,✅ NORMAL,—,To_validate,
ml17_280a_0026_part16.wav,16,1:20,0.0201,0.2728,✅ NORMAL,—,To_validate,
ml17_280a_0006_part0.wav,0,0:00,0.0201,0.247,✅ NORMAL,—,To_validate,
ml17_280a_0046_part20.wav,20,1:40,0.0201,0.2169,✅ NORMAL,—,To_validate,
ml17_280a_0025_part11.wav,11,0:55,0.0201,0.2149,✅ NORMAL,—,To_validate,
ml17_280a_0025_part5.wav,5,0:25,0.0201,0.2203,✅ NORMAL,—,To_validate,
ml17_280a_0010_part0.wav,0,0:00,0.0201,0.2309,✅ NORMAL,—,To_validate,
ml17_280a_0009_part12.wav,12,1:00,0.02,0.2962,✅ NORMAL,—,To_validate,
ml17_280a_0008_part59.wav,59,4:55,0.02,0.311,✅ NORMAL,—,To_validate,
ml17_280a_0010_part44.wav,44,3:40,0.02,0.2625,✅ NORMAL,—,To_validate,
ml17_280a_0021_part24.wav,24,2:00,0.02,0.2196,✅ NORMAL,—,To_validate,
ml17_280a_0087_part45.wav,45,3:45,0.02,0.2261,✅ NORMAL,—,To_validate,
ml17_280a_0046_part7.wav,7,0:35,0.02,0.2278,✅ NORMAL,—,To_validate,
ml17_280a_0007_part50.wav,50,4:10,0.02,0.2575,✅ NORMAL,—,To_validate,
ml17_280a_0106_part65.wav,65,5:25,0.02,0.2516,✅ NORMAL,—,To_validate,
ml17_280a_0087_part24.wav,24,2:00,0.02,0.2452,✅ NORMAL,—,To_validate,
ml17_280a_0142_part42.wav,42,3:30,0.02,0.2583,✅ NORMAL,—,To_validate,
ml17_280a_0115_part26.wav,26,2:10,0.02,0.248,✅ NORMAL,—,To_validate,
ml17_280a_0064_part23.wav,23,1:55,0.02,0.2102,✅ NORMAL,—,To_validate,
ml17_280a_0014_part26.wav,26,2:10,0.0199,0.2424,✅ NORMAL,—,To_validate,
ml17_280a_0059_part45.wav,45,3:45,0.0199,0.2629,✅ NORMAL,—,To_validate,
ml17_280a_0026_part0.wav,0,0:00,0.0199,0.2402,✅ NORMAL,—,To_validate,
ml17_280a_0032_part3.wav,3,0:15,0.0199,0.2241,✅ NORMAL,—,To_validate,
ml17_280a_0009_part32.wav,32,2:40,0.0199,0.2607,✅ NORMAL,—,To_validate,
ml17_280a_0048_part11.wav,11,0:55,0.0199,0.2104,✅ NORMAL,—,To_validate,
ml17_280a_0029_part19.wav,19,1:35,0.0199,0.2743,✅ NORMAL,—,To_validate,
ml17_280a_0103_part53.wav,53,4:25,0.0199,0.2434,✅ NORMAL,—,To_validate,
ml17_280a_0062_part0.wav,0,0:00,0.0199,0.2406,✅ NORMAL,—,To_validate,
ml17_280a_0059_part35.wav,35,2:55,0.0198,0.2479,✅ NORMAL,—,To_validate,
ml17_280a_0125_part31.wav,31,2:35,0.0198,0.1955,✅ NORMAL,—,To_validate,
ml17_280a_0086_part34.wav,34,2:50,0.0198,0.2128,✅ NORMAL,—,To_validate,
ml17_280a_0063_part6.wav,6,0:30,0.0198,0.2533,✅ NORMAL,—,To_validate,
ml17_280a_0088_part8.wav,8,0:40,0.0198,0.217,✅ NORMAL,—,To_validate,
ml17_280a_0127_part13.wav,13,1:05,0.0198,0.2559,✅ NORMAL,—,To_validate,
ml17_280a_0022_part3.wav,3,0:15,0.0198,0.255,✅ NORMAL,—,To_validate,
ml17_280a_0141_part43.wav,43,3:35,0.0198,0.2971,✅ NORMAL,—,To_validate,
ml17_280a_0143_part39.wav,39,3:15,0.0198,0.2703,✅ NORMAL,—,To_validate,
ml17_280a_0073_part20.wav,20,1:40,0.0198,0.2437,✅ NORMAL,—,To_validate,
ml17_280a_0162_part13.wav,13,1:05,0.0198,0.2332,✅ NORMAL,—,To_validate,
ml17_280a_0028_part0.wav,0,0:00,0.0198,0.2462,✅ NORMAL,—,To_validate,
ml17_280a_0117_part25.wav,25,2:05,0.0198,0.2595,✅ NORMAL,—,To_validate,
ml17_280a_0165_part22.wav,22,1:50,0.0198,0.2106,✅ NORMAL,—,To_validate,
ml17_280a_0098_part9.wav,9,0:45,0.0198,0.2511,✅ NORMAL,—,To_validate,
ml17_280a_0005_part6.wav,6,0:30,0.0197,0.2967,✅ NORMAL,—,To_validate,
ml17_280a_0103_part3.wav,3,0:15,0.0197,0.2473,✅ NORMAL,—,To_validate,
ml17_280a_0032_part42.wav,42,3:30,0.0197,0.2334,✅ NORMAL,—,To_validate,
ml17_280a_0104_part7.wav,7,0:35,0.0197,0.2368,✅ NORMAL,—,To_validate,
ml17_280a_0143_part53.wav,53,4:25,0.0197,0.3109,✅ NORMAL,—,To_validate,
ml17_280a_0115_part3.wav,3,0:15,0.0197,0.2259,✅ NORMAL,—,To_validate,
ml17_280a_0143_part11.wav,11,0:55,0.0197,0.2229,✅ NORMAL,—,To_validate,
ml17_280a_0106_part45.wav,45,3:45,0.0197,0.2961,✅ NORMAL,—,To_validate,
ml17_280a_0057_part56.wav,56,4:40,0.0197,0.2697,✅ NORMAL,—,To_validate,
ml17_280a_0014_part8.wav,8,0:40,0.0197,0.2418,✅ NORMAL,—,To_validate,
ml17_280a_0144_part47.wav,47,3:55,0.0197,0.2192,✅ NORMAL,—,To_validate,
ml17_280a_0011_part14.wav,14,1:10,0.0197,0.2721,✅ NORMAL,—,To_validate,
ml17_280a_0114_part63.wav,63,5:15,0.0196,0.2297,✅ NORMAL,—,To_validate,
