Source Audio,Part,Start(sec),Start (min:sec),Distance,Status,Human_validation,Comment
ml17_280a_0048_part32.wav,32,160,2:40,0.1701,Void,To_validate,
ml17_280a_0020_part4.wav,4,20,0:20,0.1701,Void,To_validate,
ml17_280a_0063_part32.wav,32,160,2:40,0.1701,Void,To_validate,
ml17_280a_0011_part61.wav,61,305,5:05,0.17,Void,To_validate,
ml17_280a_0077_part47.wav,47,235,3:55,0.17,Void,To_validate,
ml17_280a_0049_part37.wav,37,185,3:05,0.17,Void,To_validate,
ml17_280a_0065_part32.wav,32,160,2:40,0.17,Void,To_validate,
ml17_280a_0064_part17.wav,17,85,1:25,0.1699,Void,To_validate,
ml17_280a_0042_part18.wav,18,90,1:30,0.1699,Void,To_validate,
ml17_280a_0053_part24.wav,24,120,2:00,0.1699,Void,To_validate,
ml17_280a_0042_part31.wav,31,155,2:35,0.1699,Void,To_validate,
ml17_280a_0010_part22.wav,22,110,1:50,0.1699,Void,To_validate,
ml17_280a_0021_part42.wav,42,210,3:30,0.1699,Void,To_validate,
ml17_280a_0103_part63.wav,63,315,5:15,0.1699,Void,To_validate,
ml17_280a_0046_part3.wav,3,15,0:15,0.1699,Void,To_validate,
ml17_280a_0041_part55.wav,55,275,4:35,0.1699,Void,To_validate,
ml17_280a_0003_part64.wav,64,320,5:20,0.1699,Void,To_validate,
ml17_280a_0145_part46.wav,46,230,3:50,0.1698,Void,To_validate,
ml17_280a_0088_part6.wav,6,30,0:30,0.1698,Void,To_validate,
ml17_280a_0044_part4.wav,4,20,0:20,0.1698,Void,To_validate,
ml17_280a_0002_part6.wav,6,30,0:30,0.1698,Void,To_validate,
ml17_280a_0021_part5.wav,5,25,0:25,0.1698,Void,To_validate,
ml17_280a_0080_part32.wav,32,160,2:40,0.1697,Void,To_validate,
ml17_280a_0045_part56.wav,56,280,4:40,0.1697,Void,To_validate,
ml17_280a_0103_part42.wav,42,210,3:30,0.1697,Void,To_validate,
ml17_280a_0049_part9.wav,9,45,0:45,0.1696,Void,To_validate,
ml17_280a_0102_part16.wav,16,80,1:20,0.1696,Void,To_validate,
ml17_280a_0004_part14.wav,14,70,1:10,0.1696,Void,To_validate,
ml17_280a_0025_part23.wav,23,115,1:55,0.1696,Void,To_validate,
ml17_280a_0057_part6.wav,6,30,0:30,0.1696,Void,To_validate,
ml17_280a_0080_part33.wav,33,165,2:45,0.1696,Void,To_validate,
ml17_280a_0006_part24.wav,24,120,2:00,0.1696,Void,To_validate,
ml17_280a_0144_part61.wav,61,305,5:05,0.1696,Void,To_validate,
ml17_280a_0130_part9.wav,9,45,0:45,0.1696,Void,To_validate,
ml17_280a_0040_part35.wav,35,175,2:55,0.1696,Void,To_validate,
ml17_280a_0090_part24.wav,24,120,2:00,0.1696,Void,To_validate,
ml17_280a_0063_part24.wav,24,120,2:00,0.1696,Void,To_validate,
ml17_280a_0106_part42.wav,42,210,3:30,0.1696,Void,To_validate,
ml17_280a_0071_part63.wav,63,315,5:15,0.1695,Void,To_validate,
ml17_280a_0086_part58.wav,58,290,4:50,0.1695,Void,To_validate,
ml17_280a_0085_part54.wav,54,270,4:30,0.1695,Void,To_validate,
ml17_280a_0014_part17.wav,17,85,1:25,0.1695,Void,To_validate,
ml17_280a_0142_part45.wav,45,225,3:45,0.1695,Void,To_validate,
ml17_280a_0008_part49.wav,49,245,4:05,0.1695,Void,To_validate,
ml17_280a_0057_part45.wav,45,225,3:45,0.1695,Void,To_validate,
ml17_280a_0004_part5.wav,5,25,0:25,0.1695,Void,To_validate,
ml17_280a_0003_part2.wav,2,10,0:10,0.1695,Void,To_validate,
ml17_280a_0073_part57.wav,57,285,4:45,0.1695,Void,To_validate,
ml17_280a_0041_part23.wav,23,115,1:55,0.1695,Void,To_validate,
ml17_280a_0019_part35.wav,35,175,2:55,0.1695,Void,To_validate,
ml17_280a_0060_part49.wav,49,245,4:05,0.1694,Void,To_validate,
ml17_280a_0048_part44.wav,44,220,3:40,0.1694,Void,To_validate,
ml17_280a_0087_part0.wav,0,0,0:00,0.1694,Void,To_validate,
ml17_280a_0064_part50.wav,50,250,4:10,0.1694,Void,To_validate,
ml17_280a_0121_part5.wav,5,25,0:25,0.1694,Void,To_validate,
ml17_280a_0030_part1.wav,1,5,0:05,0.1694,Void,To_validate,
ml17_280a_0035_part21.wav,21,105,1:45,0.1693,Void,To_validate,
ml17_280a_0007_part26.wav,26,130,2:10,0.1693,Void,To_validate,
ml17_280a_0118_part20.wav,20,100,1:40,0.1693,Void,To_validate,
ml17_280a_0125_part43.wav,43,215,3:35,0.1693,Void,To_validate,
ml17_280a_0053_part19.wav,19,95,1:35,0.1693,Void,To_validate,
ml17_280a_0021_part0.wav,0,0,0:00,0.1693,Void,To_validate,
ml17_280a_0093_part30.wav,30,150,2:30,0.1692,Void,To_validate,
ml17_280a_0119_part57.wav,57,285,4:45,0.1692,Void,To_validate,
ml17_280a_0092_part20.wav,20,100,1:40,0.1691,Void,To_validate,
ml17_280a_0057_part32.wav,32,160,2:40,0.1691,Void,To_validate,
ml17_280a_0003_part39.wav,39,195,3:15,0.169,Void,To_validate,
ml17_280a_0118_part15.wav,15,75,1:15,0.169,Void,To_validate,
ml17_280a_0023_part41.wav,41,205,3:25,0.169,Void,To_validate,
ml17_280a_0059_part0.wav,0,0,0:00,0.169,Void,To_validate,
ml17_280a_0017_part21.wav,21,105,1:45,0.169,Void,To_validate,
ml17_280a_0110_part2.wav,2,10,0:10,0.169,Void,To_validate,
ml17_280a_0130_part10.wav,10,50,0:50,0.1689,Void,To_validate,
ml17_280a_0042_part5.wav,5,25,0:25,0.1689,Void,To_validate,
ml17_280a_0091_part44.wav,44,220,3:40,0.1689,Void,To_validate,
ml17_280a_0011_part9.wav,9,45,0:45,0.1688,Void,To_validate,
ml17_280a_0093_part60.wav,60,300,5:00,0.1688,Void,To_validate,
ml17_280a_0144_part25.wav,25,125,2:05,0.1688,Void,To_validate,
ml17_280a_0071_part42.wav,42,210,3:30,0.1688,Void,To_validate,
ml17_280a_0115_part38.wav,38,190,3:10,0.1687,Void,To_validate,
ml17_280a_0106_part30.wav,30,150,2:30,0.1687,Void,To_validate,
ml17_280a_0052_part9.wav,9,45,0:45,0.1687,Void,To_validate,
ml17_280a_0054_part35.wav,35,175,2:55,0.1687,Void,To_validate,
ml17_280a_0089_part56.wav,56,280,4:40,0.1687,Void,To_validate,
ml17_280a_0033_part61.wav,61,305,5:05,0.1687,Void,To_validate,
ml17_280a_0025_part28.wav,28,140,2:20,0.1687,Void,To_validate,
ml17_280a_0012_part15.wav,15,75,1:15,0.1687,Void,To_validate,
ml17_280a_0093_part41.wav,41,205,3:25,0.1686,Void,To_validate,
ml17_280a_0165_part14.wav,14,70,1:10,0.1686,Void,To_validate,
ml17_280a_0031_part30.wav,30,150,2:30,0.1686,Void,To_validate,
ml17_280a_0099_part5.wav,5,25,0:25,0.1685,Void,To_validate,
ml17_280a_0046_part60.wav,60,300,5:00,0.1684,Void,To_validate,
ml17_280a_0059_part47.wav,47,235,3:55,0.1684,Void,To_validate,
ml17_280a_0019_part47.wav,47,235,3:55,0.1684,Void,To_validate,
ml17_280a_0014_part54.wav,54,270,4:30,0.1684,Void,To_validate,
ml17_280a_0029_part26.wav,26,130,2:10,0.1684,Void,To_validate,
ml17_280a_0042_part11.wav,11,55,0:55,0.1684,Void,To_validate,
ml17_280a_0164_part29.wav,29,145,2:25,0.1684,Void,To_validate,
ml17_280a_0065_part57.wav,57,285,4:45,0.1683,Void,To_validate,
ml17_280a_0028_part6.wav,6,30,0:30,0.1683,Void,To_validate,
ml17_280a_0064_part1.wav,1,5,0:05,0.1683,Void,To_validate,
ml17_280a_0060_part17.wav,17,85,1:25,0.1683,Void,To_validate,
ml17_280a_0152_part6.wav,6,30,0:30,0.1683,Void,To_validate,
ml17_280a_0091_part20.wav,20,100,1:40,0.1682,Void,To_validate,
ml17_280a_0106_part7.wav,7,35,0:35,0.1682,Void,To_validate,
ml17_280a_0068_part65.wav,65,325,5:25,0.1682,Void,To_validate,
ml17_280a_0119_part28.wav,28,140,2:20,0.1682,Void,To_validate,
ml17_280a_0053_part58.wav,58,290,4:50,0.1682,Void,To_validate,
ml17_280a_0013_part38.wav,38,190,3:10,0.1682,Void,To_validate,
ml17_280a_0115_part18.wav,18,90,1:30,0.1682,Void,To_validate,
ml17_280a_0012_part64.wav,64,320,5:20,0.1681,Void,To_validate,
ml17_280a_0013_part62.wav,62,310,5:10,0.1681,Void,To_validate,
ml17_280a_0036_part36.wav,36,180,3:00,0.1681,Void,To_validate,
ml17_280a_0126_part4.wav,4,20,0:20,0.1681,Void,To_validate,
ml17_280a_0065_part18.wav,18,90,1:30,0.1681,Void,To_validate,
ml17_280a_0078_part64.wav,64,320,5:20,0.1681,Void,To_validate,
ml17_280a_0071_part23.wav,23,115,1:55,0.168,Void,To_validate,
ml17_280a_0101_part16.wav,16,80,1:20,0.168,Void,To_validate,
ml17_280a_0065_part14.wav,14,70,1:10,0.168,Void,To_validate,
ml17_280a_0162_part60.wav,60,300,5:00,0.168,Void,To_validate,
ml17_280a_0031_part23.wav,23,115,1:55,0.168,Void,To_validate,
ml17_280a_0040_part45.wav,45,225,3:45,0.1679,Void,To_validate,
ml17_280a_0110_part3.wav,3,15,0:15,0.1679,Void,To_validate,
ml17_280a_0064_part25.wav,25,125,2:05,0.1679,Void,To_validate,
ml17_280a_0065_part27.wav,27,135,2:15,0.1679,Void,To_validate,
ml17_280a_0057_part9.wav,9,45,0:45,0.1679,Void,To_validate,
ml17_280a_0068_part20.wav,20,100,1:40,0.1679,Void,To_validate,
ml17_280a_0014_part25.wav,25,125,2:05,0.1679,Void,To_validate,
ml17_280a_0036_part4.wav,4,20,0:20,0.1679,Void,To_validate,
ml17_280a_0022_part60.wav,60,300,5:00,0.1678,Void,To_validate,
ml17_280a_0167_part10.wav,10,50,0:50,0.1678,Void,To_validate,
ml17_280a_0025_part20.wav,20,100,1:40,0.1678,Void,To_validate,
ml17_280a_0088_part40.wav,40,200,3:20,0.1678,Void,To_validate,
ml17_280a_0088_part17.wav,17,85,1:25,0.1678,Void,To_validate,
ml17_280a_0053_part31.wav,31,155,2:35,0.1678,Void,To_validate,
ml17_280a_0040_part18.wav,18,90,1:30,0.1678,Void,To_validate,
ml17_280a_0016_part24.wav,24,120,2:00,0.1678,Void,To_validate,
ml17_280a_0078_part11.wav,11,55,0:55,0.1677,Void,To_validate,
ml17_280a_0164_part50.wav,50,250,4:10,0.1677,Void,To_validate,
ml17_280a_0053_part18.wav,18,90,1:30,0.1677,Void,To_validate,
ml17_280a_0023_part23.wav,23,115,1:55,0.1677,Void,To_validate,
ml17_280a_0126_part50.wav,50,250,4:10,0.1676,Void,To_validate,
ml17_280a_0060_part66.wav,66,330,5:30,0.1676,Void,To_validate,
ml17_280a_0065_part26.wav,26,130,2:10,0.1675,Void,To_validate,
ml17_280a_0010_part35.wav,35,175,2:55,0.1675,Void,To_validate,
ml17_280a_0048_part4.wav,4,20,0:20,0.1675,Void,To_validate,
ml17_280a_0087_part14.wav,14,70,1:10,0.1675,Void,To_validate,
ml17_280a_0040_part60.wav,60,300,5:00,0.1675,Void,To_validate,
ml17_280a_0059_part37.wav,37,185,3:05,0.1675,Void,To_validate,
ml17_280a_0020_part64.wav,64,320,5:20,0.1674,Void,To_validate,
ml17_280a_0068_part18.wav,18,90,1:30,0.1674,Void,To_validate,
ml17_280a_0046_part9.wav,9,45,0:45,0.1674,Void,To_validate,
ml17_280a_0118_part21.wav,21,105,1:45,0.1674,Void,To_validate,
ml17_280a_0087_part2.wav,2,10,0:10,0.1674,Void,To_validate,
ml17_280a_0120_part27.wav,27,135,2:15,0.1674,Void,To_validate,
ml17_280a_0058_part28.wav,28,140,2:20,0.1674,Void,To_validate,
ml17_280a_0162_part61.wav,61,305,5:05,0.1673,Void,To_validate,
ml17_280a_0057_part58.wav,58,290,4:50,0.1673,Void,To_validate,
ml17_280a_0162_part4.wav,4,20,0:20,0.1673,Void,To_validate,
ml17_280a_0015_part28.wav,28,140,2:20,0.1673,Void,To_validate,
ml17_280a_0017_part40.wav,40,200,3:20,0.1673,Void,To_validate,
ml17_280a_0012_part59.wav,59,295,4:55,0.1673,Void,To_validate,
ml17_280a_0009_part2.wav,2,10,0:10,0.1673,Void,To_validate,
ml17_280a_0117_part12.wav,12,60,1:00,0.1672,Void,To_validate,
ml17_280a_0146_part36.wav,36,180,3:00,0.1672,Void,To_validate,
ml17_280a_0091_part39.wav,39,195,3:15,0.1672,Void,To_validate,
ml17_280a_0145_part18.wav,18,90,1:30,0.1672,Void,To_validate,
ml17_280a_0065_part30.wav,30,150,2:30,0.1671,Void,To_validate,
ml17_280a_0031_part5.wav,5,25,0:25,0.1671,Void,To_validate,
ml17_280a_0048_part39.wav,39,195,3:15,0.1671,Void,To_validate,
ml17_280a_0102_part11.wav,11,55,0:55,0.1671,Void,To_validate,
ml17_280a_0060_part15.wav,15,75,1:15,0.167,Void,To_validate,
ml17_280a_0009_part25.wav,25,125,2:05,0.167,Void,To_validate,
ml17_280a_0030_part14.wav,14,70,1:10,0.167,Void,To_validate,
ml17_280a_0071_part19.wav,19,95,1:35,0.167,Void,To_validate,
ml17_280a_0033_part64.wav,64,320,5:20,0.167,Void,To_validate,
ml17_280a_0035_part19.wav,19,95,1:35,0.167,Void,To_validate,
ml17_280a_0041_part34.wav,34,170,2:50,0.1669,Void,To_validate,
ml17_280a_0025_part0.wav,0,0,0:00,0.1669,Void,To_validate,
ml17_280a_0086_part34.wav,34,170,2:50,0.1669,Void,To_validate,
ml17_280a_0042_part19.wav,19,95,1:35,0.1669,Void,To_validate,
ml17_280a_0080_part45.wav,45,225,3:45,0.1669,Void,To_validate,
ml17_280a_0036_part5.wav,5,25,0:25,0.1668,Void,To_validate,
ml17_280a_0101_part18.wav,18,90,1:30,0.1668,Void,To_validate,
ml17_280a_0115_part19.wav,19,95,1:35,0.1668,Void,To_validate,
ml17_280a_0054_part18.wav,18,90,1:30,0.1667,Void,To_validate,
ml17_280a_0152_part5.wav,5,25,0:25,0.1667,Void,To_validate,
ml17_280a_0048_part24.wav,24,120,2:00,0.1667,Void,To_validate,
ml17_280a_0079_part20.wav,20,100,1:40,0.1667,Void,To_validate,
ml17_280a_0026_part45.wav,45,225,3:45,0.1667,Void,To_validate,
ml17_280a_0068_part50.wav,50,250,4:10,0.1666,Void,To_validate,
ml17_280a_0068_part42.wav,42,210,3:30,0.1665,Void,To_validate,
ml17_280a_0053_part64.wav,64,320,5:20,0.1665,Void,To_validate,
ml17_280a_0129_part26.wav,26,130,2:10,0.1665,Void,To_validate,
ml17_280a_0086_part30.wav,30,150,2:30,0.1665,Void,To_validate,
ml17_280a_0078_part19.wav,19,95,1:35,0.1665,Void,To_validate,
ml17_280a_0065_part60.wav,60,300,5:00,0.1665,Void,To_validate,
ml17_280a_0048_part46.wav,46,230,3:50,0.1665,Void,To_validate,
ml17_280a_0035_part56.wav,56,280,4:40,0.1664,Void,To_validate,
ml17_280a_0010_part12.wav,12,60,1:00,0.1664,Void,To_validate,
ml17_280a_0162_part2.wav,2,10,0:10,0.1663,Void,To_validate,
ml17_280a_0079_part43.wav,43,215,3:35,0.1663,Void,To_validate,
ml17_280a_0040_part63.wav,63,315,5:15,0.1663,Void,To_validate,
ml17_280a_0060_part56.wav,56,280,4:40,0.1663,Void,To_validate,
ml17_280a_0022_part39.wav,39,195,3:15,0.1663,Void,To_validate,
ml17_280a_0119_part45.wav,45,225,3:45,0.1663,Void,To_validate,
ml17_280a_0154_part51.wav,51,255,4:15,0.1663,Void,To_validate,
ml17_280a_0058_part1.wav,1,5,0:05,0.1662,Void,To_validate,
ml17_280a_0057_part37.wav,37,185,3:05,0.1662,Void,To_validate,
ml17_280a_0103_part54.wav,54,270,4:30,0.1662,Void,To_validate,
ml17_280a_0154_part37.wav,37,185,3:05,0.1662,Void,To_validate,
ml17_280a_0065_part49.wav,49,245,4:05,0.1662,Void,To_validate,
ml17_280a_0152_part59.wav,59,295,4:55,0.1662,Void,To_validate,
ml17_280a_0118_part0.wav,0,0,0:00,0.1661,Void,To_validate,
ml17_280a_0044_part32.wav,32,160,2:40,0.1661,Void,To_validate,
ml17_280a_0129_part46.wav,46,230,3:50,0.1661,Void,To_validate,
ml17_280a_0079_part12.wav,12,60,1:00,0.1661,Void,To_validate,
ml17_280a_0105_part15.wav,15,75,1:15,0.1661,Void,To_validate,
ml17_280a_0034_part26.wav,26,130,2:10,0.166,Void,To_validate,
ml17_280a_0119_part20.wav,20,100,1:40,0.166,Void,To_validate,
ml17_280a_0105_part7.wav,7,35,0:35,0.166,Void,To_validate,
ml17_280a_0114_part50.wav,50,250,4:10,0.1659,Void,To_validate,
ml17_280a_0048_part33.wav,33,165,2:45,0.1659,Void,To_validate,
ml17_280a_0060_part59.wav,59,295,4:55,0.1659,Void,To_validate,
ml17_280a_0114_part34.wav,34,170,2:50,0.1659,Void,To_validate,
ml17_280a_0007_part51.wav,51,255,4:15,0.1659,Void,To_validate,
ml17_280a_0111_part22.wav,22,110,1:50,0.1658,Void,To_validate,
ml17_280a_0086_part51.wav,51,255,4:15,0.1658,Void,To_validate,
ml17_280a_0106_part62.wav,62,310,5:10,0.1658,Void,To_validate,
ml17_280a_0001_part1.wav,1,5,0:05,0.1658,Void,To_validate,
ml17_280a_0120_part33.wav,33,165,2:45,0.1658,Void,To_validate,
ml17_280a_0002_part60.wav,60,300,5:00,0.1658,Void,To_validate,
ml17_280a_0023_part18.wav,18,90,1:30,0.1657,Void,To_validate,
ml17_280a_0042_part36.wav,36,180,3:00,0.1657,Void,To_validate,
ml17_280a_0007_part49.wav,49,245,4:05,0.1657,Void,To_validate,
ml17_280a_0089_part30.wav,30,150,2:30,0.1657,Void,To_validate,
ml17_280a_0029_part56.wav,56,280,4:40,0.1657,Void,To_validate,
ml17_280a_0079_part47.wav,47,235,3:55,0.1657,Void,To_validate,
ml17_280a_0046_part40.wav,40,200,3:20,0.1656,Void,To_validate,
ml17_280a_0002_part57.wav,57,285,4:45,0.1656,Void,To_validate,
ml17_280a_0016_part30.wav,30,150,2:30,0.1656,Void,To_validate,
ml17_280a_0024_part29.wav,29,145,2:25,0.1656,Void,To_validate,
ml17_280a_0093_part36.wav,36,180,3:00,0.1656,Void,To_validate,
ml17_280a_0125_part19.wav,19,95,1:35,0.1656,Void,To_validate,
ml17_280a_0046_part64.wav,64,320,5:20,0.1656,Void,To_validate,
ml17_280a_0021_part58.wav,58,290,4:50,0.1656,Void,To_validate,
ml17_280a_0104_part3.wav,3,15,0:15,0.1655,Void,To_validate,
ml17_280a_0072_part42.wav,42,210,3:30,0.1655,Void,To_validate,
ml17_280a_0101_part20.wav,20,100,1:40,0.1655,Void,To_validate,
ml17_280a_0070_part52.wav,52,260,4:20,0.1655,Void,To_validate,
ml17_280a_0137_part56.wav,56,280,4:40,0.1655,Void,To_validate,
ml17_280a_0166_part61.wav,61,305,5:05,0.1655,Void,To_validate,
ml17_280a_0114_part20.wav,20,100,1:40,0.1654,Void,To_validate,
ml17_280a_0004_part2.wav,2,10,0:10,0.1654,Void,To_validate,
ml17_280a_0054_part7.wav,7,35,0:35,0.1654,Void,To_validate,
ml17_280a_0020_part48.wav,48,240,4:00,0.1654,Void,To_validate,
ml17_280a_0152_part38.wav,38,190,3:10,0.1654,Void,To_validate,
ml17_280a_0127_part30.wav,30,150,2:30,0.1654,Void,To_validate,
ml17_280a_0093_part43.wav,43,215,3:35,0.1654,Void,To_validate,
ml17_280a_0041_part15.wav,15,75,1:15,0.1654,Void,To_validate,
ml17_280a_0044_part17.wav,17,85,1:25,0.1653,Void,To_validate,
ml17_280a_0029_part60.wav,60,300,5:00,0.1653,Void,To_validate,
ml17_280a_0077_part7.wav,7,35,0:35,0.1652,Void,To_validate,
ml17_280a_0077_part43.wav,43,215,3:35,0.1652,Void,To_validate,
ml17_280a_0117_part33.wav,33,165,2:45,0.1652,Void,To_validate,
ml17_280a_0064_part19.wav,19,95,1:35,0.1652,Void,To_validate,
ml17_280a_0048_part38.wav,38,190,3:10,0.1652,Void,To_validate,
ml17_280a_0063_part35.wav,35,175,2:55,0.1652,Void,To_validate,
ml17_280a_0071_part35.wav,35,175,2:55,0.1652,Void,To_validate,
ml17_280a_0021_part52.wav,52,260,4:20,0.1652,Void,To_validate,
ml17_280a_0080_part9.wav,9,45,0:45,0.1651,Void,To_validate,
ml17_280a_0106_part2.wav,2,10,0:10,0.1651,Void,To_validate,
ml17_280a_0054_part33.wav,33,165,2:45,0.1651,Void,To_validate,
ml17_280a_0125_part56.wav,56,280,4:40,0.1651,Void,To_validate,
ml17_280a_0027_part53.wav,53,265,4:25,0.1651,Void,To_validate,
ml17_280a_0059_part30.wav,30,150,2:30,0.165,Void,To_validate,
ml17_280a_0054_part37.wav,37,185,3:05,0.165,Void,To_validate,
ml17_280a_0028_part57.wav,57,285,4:45,0.165,Void,To_validate,
ml17_280a_0047_part0.wav,0,0,0:00,0.165,Void,To_validate,
ml17_280a_0030_part4.wav,4,20,0:20,0.165,Void,To_validate,
ml17_280a_0057_part31.wav,31,155,2:35,0.165,Void,To_validate,
ml17_280a_0069_part41.wav,41,205,3:25,0.1649,Void,To_validate,
ml17_280a_0088_part42.wav,42,210,3:30,0.1649,Void,To_validate,
ml17_280a_0064_part65.wav,65,325,5:25,0.1649,Void,To_validate,
ml17_280a_0027_part20.wav,20,100,1:40,0.1649,Void,To_validate,
ml17_280a_0009_part17.wav,17,85,1:25,0.1649,Void,To_validate,
ml17_280a_0152_part53.wav,53,265,4:25,0.1648,Void,To_validate,
ml17_280a_0055_part31.wav,31,155,2:35,0.1648,Void,To_validate,
ml17_280a_0126_part18.wav,18,90,1:30,0.1648,Void,To_validate,
ml17_280a_0005_part48.wav,48,240,4:00,0.1648,Void,To_validate,
ml17_280a_0040_part22.wav,22,110,1:50,0.1648,Void,To_validate,
ml17_280a_0068_part49.wav,49,245,4:05,0.1648,Void,To_validate,
ml17_280a_0055_part14.wav,14,70,1:10,0.1648,Void,To_validate,
ml17_280a_0119_part50.wav,50,250,4:10,0.1647,Void,To_validate,
ml17_280a_0119_part12.wav,12,60,1:00,0.1647,Void,To_validate,
ml17_280a_0117_part9.wav,9,45,0:45,0.1647,Void,To_validate,
ml17_280a_0128_part12.wav,12,60,1:00,0.1647,Void,To_validate,
ml17_280a_0080_part28.wav,28,140,2:20,0.1647,Void,To_validate,
ml17_280a_0088_part59.wav,59,295,4:55,0.1647,Void,To_validate,
ml17_280a_0041_part26.wav,26,130,2:10,0.1646,Void,To_validate,
ml17_280a_0152_part43.wav,43,215,3:35,0.1646,Void,To_validate,
ml17_280a_0129_part19.wav,19,95,1:35,0.1646,Void,To_validate,
ml17_280a_0118_part35.wav,35,175,2:55,0.1646,Void,To_validate,
ml17_280a_0003_part53.wav,53,265,4:25,0.1646,Void,To_validate,
ml17_280a_0129_part62.wav,62,310,5:10,0.1646,Void,To_validate,
ml17_280a_0064_part31.wav,31,155,2:35,0.1646,Void,To_validate,
ml17_280a_0080_part53.wav,53,265,4:25,0.1646,Void,To_validate,
ml17_280a_0117_part19.wav,19,95,1:35,0.1646,Void,To_validate,
ml17_280a_0015_part24.wav,24,120,2:00,0.1645,Void,To_validate,
ml17_280a_0104_part47.wav,47,235,3:55,0.1645,Void,To_validate,
ml17_280a_0065_part46.wav,46,230,3:50,0.1645,Void,To_validate,
ml17_280a_0125_part64.wav,64,320,5:20,0.1645,Void,To_validate,
ml17_280a_0079_part10.wav,10,50,0:50,0.1645,Void,To_validate,
ml17_280a_0064_part52.wav,52,260,4:20,0.1645,Void,To_validate,
ml17_280a_0014_part18.wav,18,90,1:30,0.1645,Void,To_validate,
ml17_280a_0022_part29.wav,29,145,2:25,0.1644,Void,To_validate,
ml17_280a_0042_part52.wav,52,260,4:20,0.1644,Void,To_validate,
ml17_280a_0142_part9.wav,9,45,0:45,0.1644,Void,To_validate,
ml17_280a_0027_part25.wav,25,125,2:05,0.1644,Void,To_validate,
ml17_280a_0028_part26.wav,26,130,2:10,0.1644,Void,To_validate,
ml17_280a_0041_part9.wav,9,45,0:45,0.1643,Void,To_validate,
ml17_280a_0079_part14.wav,14,70,1:10,0.1643,Void,To_validate,
ml17_280a_0145_part21.wav,21,105,1:45,0.1643,Void,To_validate,
ml17_280a_0105_part21.wav,21,105,1:45,0.1643,Void,To_validate,
ml17_280a_0004_part4.wav,4,20,0:20,0.1643,Void,To_validate,
ml17_280a_0041_part41.wav,41,205,3:25,0.1643,Void,To_validate,
ml17_280a_0060_part30.wav,30,150,2:30,0.1642,Void,To_validate,
ml17_280a_0040_part1.wav,1,5,0:05,0.1642,Void,To_validate,
ml17_280a_0054_part1.wav,1,5,0:05,0.1642,Void,To_validate,
ml17_280a_0115_part8.wav,8,40,0:40,0.1642,Void,To_validate,
ml17_280a_0024_part30.wav,30,150,2:30,0.1642,Void,To_validate,
ml17_280a_0144_part38.wav,38,190,3:10,0.1642,Void,To_validate,
ml17_280a_0045_part34.wav,34,170,2:50,0.1642,Void,To_validate,
ml17_280a_0088_part53.wav,53,265,4:25,0.1642,Void,To_validate,
ml17_280a_0128_part7.wav,7,35,0:35,0.1642,Void,To_validate,
ml17_280a_0146_part41.wav,41,205,3:25,0.1641,Void,To_validate,
ml17_280a_0029_part52.wav,52,260,4:20,0.1641,Void,To_validate,
ml17_280a_0016_part5.wav,5,25,0:25,0.1641,Void,To_validate,
ml17_280a_0129_part35.wav,35,175,2:55,0.1641,Void,To_validate,
ml17_280a_0048_part36.wav,36,180,3:00,0.1641,Void,To_validate,
ml17_280a_0086_part49.wav,49,245,4:05,0.1641,Void,To_validate,
ml17_280a_0008_part14.wav,14,70,1:10,0.1641,Void,To_validate,
ml17_280a_0027_part57.wav,57,285,4:45,0.1641,Void,To_validate,
ml17_280a_0011_part62.wav,62,310,5:10,0.164,Void,To_validate,
ml17_280a_0088_part55.wav,55,275,4:35,0.164,Void,To_validate,
ml17_280a_0110_part54.wav,54,270,4:30,0.164,Void,To_validate,
ml17_280a_0035_part47.wav,47,235,3:55,0.164,Void,To_validate,
ml17_280a_0042_part47.wav,47,235,3:55,0.164,Void,To_validate,
ml17_280a_0023_part37.wav,37,185,3:05,0.164,Void,To_validate,
ml17_280a_0046_part25.wav,25,125,2:05,0.1639,Void,To_validate,
ml17_280a_0095_part8.wav,8,40,0:40,0.1639,Void,To_validate,
ml17_280a_0010_part13.wav,13,65,1:05,0.1639,Void,To_validate,
ml17_280a_0164_part41.wav,41,205,3:25,0.1639,Void,To_validate,
ml17_280a_0025_part37.wav,37,185,3:05,0.1639,Void,To_validate,
ml17_280a_0021_part61.wav,61,305,5:05,0.1639,Void,To_validate,
ml17_280a_0099_part2.wav,2,10,0:10,0.1639,Void,To_validate,
ml17_280a_0154_part64.wav,64,320,5:20,0.1638,Void,To_validate,
ml17_280a_0029_part46.wav,46,230,3:50,0.1638,Void,To_validate,
ml17_280a_0106_part1.wav,1,5,0:05,0.1638,Void,To_validate,
ml17_280a_0117_part56.wav,56,280,4:40,0.1638,Void,To_validate,
ml17_280a_0025_part54.wav,54,270,4:30,0.1638,Void,To_validate,
ml17_280a_0047_part9.wav,9,45,0:45,0.1638,Void,To_validate,
ml17_280a_0027_part45.wav,45,225,3:45,0.1638,Void,To_validate,
ml17_280a_0041_part36.wav,36,180,3:00,0.1637,Void,To_validate,
ml17_280a_0142_part63.wav,63,315,5:15,0.1637,Void,To_validate,
ml17_280a_0024_part25.wav,25,125,2:05,0.1637,Void,To_validate,
ml17_280a_0048_part29.wav,29,145,2:25,0.1637,Void,To_validate,
ml17_280a_0035_part31.wav,31,155,2:35,0.1637,Void,To_validate,
