Source Audio,Part,Début (min:sec),Distance_Noise,Distance_Anomaly,Status,Detection_Reason,Validation_Humaine
ml19_292a_0030_part60.wav,60,5:00,0.1211,0.1482,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0144_part120.wav,120,10:00,0.1211,0.1371,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292b_0026_part15.wav,15,1:15,0.1211,0.1366,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0144_part158.wav,158,13:10,0.121,0.1443,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part70.wav,70,5:50,0.121,0.1519,RAS,,A_VALIDER
ml19_293a_0066_part19.wav,19,1:35,0.1209,0.1443,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part119.wav,119,9:55,0.1208,0.1518,RAS,,A_VALIDER
ml19_293a_0015_part115.wav,115,9:35,0.1206,0.1474,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292b_0026_part17.wav,17,1:25,0.1205,0.1387,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part9.wav,9,0:45,0.1204,0.157,RAS,,A_VALIDER
ml17_280a_0088_part105.wav,105,8:45,0.1204,0.1507,RAS,,A_VALIDER
ml19_293a_0066_part11.wav,11,0:55,0.1204,0.1434,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part0.wav,0,0:00,0.1202,0.1512,RAS,,A_VALIDER
ml19_293a_0015_part43.wav,43,3:35,0.1199,0.1522,RAS,,A_VALIDER
ml17_280a_0088_part7.wav,7,0:35,0.1197,0.1533,RAS,,A_VALIDER
ml19_293a_0015_part98.wav,98,8:10,0.1196,0.1471,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part132.wav,132,11:00,0.1194,0.1496,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0076_part10.wav,10,0:50,0.1194,0.1454,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292b_0026_part25.wav,25,2:05,0.1194,0.1393,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0076_part15.wav,15,1:15,0.1194,0.1438,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part74.wav,74,6:10,0.1192,0.1531,RAS,,A_VALIDER
ml19_292a_0030_part58.wav,58,4:50,0.1192,0.1478,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0007_part27.wav,27,2:15,0.119,0.1539,RAS,,A_VALIDER
ml18_294b_0013_part6.wav,6,0:30,0.119,0.1439,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part126.wav,126,10:30,0.1189,0.1437,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0042_part1.wav,1,0:05,0.1188,0.1549,RAS,,A_VALIDER
ml18_294b_0013_part87.wav,87,7:15,0.1188,0.1359,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part0.wav,0,0:00,0.1186,0.151,RAS,,A_VALIDER
ml17_280a_0144_part5.wav,5,0:25,0.1185,0.1354,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part63.wav,63,5:15,0.1185,0.1467,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part123.wav,123,10:15,0.1184,0.1458,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0066_part52.wav,52,4:20,0.1184,0.144,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0042_part48.wav,48,4:00,0.1184,0.1445,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292b_0026_part6.wav,6,0:30,0.1182,0.1351,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part109.wav,109,9:05,0.1182,0.147,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part46.wav,46,3:50,0.1181,0.152,RAS,,A_VALIDER
ml19_293a_0015_part71.wav,71,5:55,0.118,0.1495,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part124.wav,124,10:20,0.118,0.1424,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part64.wav,64,5:20,0.1178,0.1421,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0144_part147.wav,147,12:15,0.1177,0.1364,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0042_part31.wav,31,2:35,0.1176,0.142,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0042_part3.wav,3,0:15,0.1176,0.1509,RAS,,A_VALIDER
ml18_294b_0042_part47.wav,47,3:55,0.1175,0.147,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0007_part41.wav,41,3:25,0.1175,0.1477,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part15.wav,15,1:15,0.1174,0.1555,RAS,,A_VALIDER
ml17_280a_0088_part22.wav,22,1:50,0.1174,0.148,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0042_part25.wav,25,2:05,0.1173,0.152,RAS,,A_VALIDER
ml17_280a_0088_part100.wav,100,8:20,0.1173,0.1449,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part65.wav,65,5:25,0.1173,0.1534,RAS,,A_VALIDER
ml17_280a_0088_part160.wav,160,13:20,0.1172,0.1434,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part20.wav,20,1:40,0.1171,0.1568,RAS,,A_VALIDER
ml17_280a_0088_part23.wav,23,1:55,0.1171,0.1498,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part136.wav,136,11:20,0.1171,0.137,ANOMALIE,Similitude expertise,A_VALIDER
ml18_296a_0007_part8.wav,8,0:40,0.117,0.1323,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0013_part13.wav,13,1:05,0.1169,0.1386,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0066_part56.wav,56,4:40,0.1169,0.1385,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292b_0026_part82.wav,82,6:50,0.1169,0.135,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part74.wav,74,6:10,0.1169,0.1469,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0007_part11.wav,11,0:55,0.1168,0.1446,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0042_part11.wav,11,0:55,0.1167,0.149,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part54.wav,54,4:30,0.1167,0.1572,RAS,,A_VALIDER
ml17_280a_0088_part116.wav,116,9:40,0.1166,0.1418,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0076_part76.wav,76,6:20,0.1164,0.1452,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part54.wav,54,4:30,0.1164,0.1501,RAS,,A_VALIDER
ml19_293a_0015_part111.wav,111,9:15,0.1163,0.1385,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part141.wav,141,11:45,0.1163,0.1373,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part113.wav,113,9:25,0.1163,0.1469,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part145.wav,145,12:05,0.1161,0.1423,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0076_part33.wav,33,2:45,0.1159,0.146,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part159.wav,159,13:15,0.1158,0.136,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0042_part50.wav,50,4:10,0.1156,0.1461,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part107.wav,107,8:55,0.1156,0.1453,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0076_part71.wav,71,5:55,0.1156,0.1439,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0083_part50.wav,50,4:10,0.1156,0.1049,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0144_part58.wav,58,4:50,0.1155,0.1454,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part7.wav,7,0:35,0.1154,0.1484,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part100.wav,100,8:20,0.1153,0.1516,RAS,,A_VALIDER
ml19_292a_0030_part1.wav,1,0:05,0.1152,0.149,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part77.wav,77,6:25,0.1148,0.1479,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0066_part6.wav,6,0:30,0.1148,0.1342,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part30.wav,30,2:30,0.1148,0.1414,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292b_0026_part38.wav,38,3:10,0.1148,0.1335,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part163.wav,163,13:35,0.1147,0.139,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0076_part79.wav,79,6:35,0.1147,0.1397,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part135.wav,135,11:15,0.1146,0.1421,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0076_part37.wav,37,3:05,0.1145,0.1465,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0076_part65.wav,65,5:25,0.1143,0.1445,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part0.wav,0,0:00,0.1143,0.1483,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part96.wav,96,8:00,0.1143,0.14,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0066_part61.wav,61,5:05,0.1143,0.1391,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part80.wav,80,6:40,0.1142,0.1357,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0042_part19.wav,19,1:35,0.1142,0.1503,RAS,,A_VALIDER
ml18_294b_0076_part45.wav,45,3:45,0.1141,0.1416,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0013_part72.wav,72,6:00,0.114,0.1361,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0144_part28.wav,28,2:20,0.114,0.1458,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0013_part60.wav,60,5:00,0.1137,0.142,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0076_part29.wav,29,2:25,0.1137,0.1431,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part122.wav,122,10:10,0.1137,0.1371,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part10.wav,10,0:50,0.1136,0.1458,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part130.wav,130,10:50,0.1135,0.1445,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0076_part35.wav,35,2:55,0.1135,0.1505,RAS,,A_VALIDER
ml17_280a_0144_part125.wav,125,10:25,0.1135,0.1293,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part92.wav,92,7:40,0.1135,0.1483,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part32.wav,32,2:40,0.1134,0.1416,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part143.wav,143,11:55,0.1128,0.1371,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0144_part117.wav,117,9:45,0.1128,0.1305,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0083_part53.wav,53,4:25,0.1127,0.1027,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0013_part33.wav,33,2:45,0.1123,0.1437,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0042_part39.wav,39,3:15,0.1122,0.1395,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0013_part30.wav,30,2:30,0.1122,0.1462,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292b_0026_part27.wav,27,2:15,0.1122,0.1245,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0013_part83.wav,83,6:55,0.1118,0.1321,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part88.wav,88,7:20,0.1118,0.1455,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0066_part45.wav,45,3:45,0.1117,0.1382,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part86.wav,86,7:10,0.1116,0.1449,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part130.wav,130,10:50,0.1116,0.1342,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part55.wav,55,4:35,0.1116,0.1457,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part34.wav,34,2:50,0.1116,0.14,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0076_part38.wav,38,3:10,0.1116,0.142,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part41.wav,41,3:25,0.1114,0.1393,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part14.wav,14,1:10,0.1113,0.1473,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0066_part71.wav,71,5:55,0.1111,0.1299,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0007_part29.wav,29,2:25,0.111,0.1433,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0144_part47.wav,47,3:55,0.111,0.1408,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part87.wav,87,7:15,0.1109,0.1447,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part80.wav,80,6:40,0.1108,0.1439,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part35.wav,35,2:55,0.1106,0.1376,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part38.wav,38,3:10,0.1106,0.1424,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0007_part4.wav,4,0:20,0.1106,0.1509,RAS,,A_VALIDER
ml18_294b_0076_part18.wav,18,1:30,0.1105,0.1428,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0144_part57.wav,57,4:45,0.1104,0.1395,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0066_part68.wav,68,5:40,0.1104,0.1308,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0144_part42.wav,42,3:30,0.1104,0.1356,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0076_part52.wav,52,4:20,0.1104,0.1432,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292b_0026_part28.wav,28,2:20,0.1101,0.1314,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0007_part9.wav,9,0:45,0.1101,0.1469,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0144_part3.wav,3,0:15,0.11,0.1355,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0042_part12.wav,12,1:00,0.11,0.1421,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part124.wav,124,10:20,0.1099,0.1369,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0083_part56.wav,56,4:40,0.1099,0.099,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part97.wav,97,8:05,0.1099,0.141,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0076_part19.wav,19,1:35,0.1098,0.1351,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0144_part118.wav,118,9:50,0.1097,0.1314,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part46.wav,46,3:50,0.1092,0.1423,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part13.wav,13,1:05,0.1092,0.1422,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part37.wav,37,3:05,0.1092,0.1459,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part50.wav,50,4:10,0.1091,0.1322,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part129.wav,129,10:45,0.1091,0.1317,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292b_0026_part34.wav,34,2:50,0.1091,0.1292,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part28.wav,28,2:20,0.1087,0.1421,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0076_part14.wav,14,1:10,0.1085,0.1348,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part95.wav,95,7:55,0.1084,0.1378,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part16.wav,16,1:20,0.1084,0.143,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0144_part38.wav,38,3:10,0.1083,0.1333,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0042_part33.wav,33,2:45,0.1083,0.1371,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0007_part8.wav,8,0:40,0.1083,0.1445,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0076_part75.wav,75,6:15,0.1082,0.1324,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part5.wav,5,0:25,0.1081,0.1398,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0076_part30.wav,30,2:30,0.1081,0.1379,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0144_part70.wav,70,5:50,0.1081,0.1346,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0076_part2.wav,2,0:10,0.1078,0.1316,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part84.wav,84,7:00,0.1077,0.1379,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0013_part79.wav,79,6:35,0.1077,0.1343,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0042_part17.wav,17,1:25,0.1076,0.1381,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part40.wav,40,3:20,0.1069,0.1416,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part50.wav,50,4:10,0.1068,0.14,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0066_part31.wav,31,2:35,0.1067,0.1281,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0076_part72.wav,72,6:00,0.1065,0.131,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part63.wav,63,5:15,0.1062,0.1409,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part88.wav,88,7:20,0.106,0.1323,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part12.wav,12,1:00,0.106,0.1387,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0066_part46.wav,46,3:50,0.1056,0.131,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part27.wav,27,2:15,0.1056,0.1394,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part24.wav,24,2:00,0.1056,0.1419,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part51.wav,51,4:15,0.1054,0.1438,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0013_part88.wav,88,7:20,0.1051,0.124,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part59.wav,59,4:55,0.1051,0.1409,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part69.wav,69,5:45,0.105,0.1378,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0066_part44.wav,44,3:40,0.105,0.1327,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part47.wav,47,3:55,0.1048,0.1344,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0007_part40.wav,40,3:20,0.1047,0.1358,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0007_part24.wav,24,2:00,0.1047,0.1364,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part144.wav,144,12:00,0.1042,0.1264,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part66.wav,66,5:30,0.1042,0.1374,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part85.wav,85,7:05,0.104,0.1312,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part105.wav,105,8:45,0.1035,0.1241,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0007_part5.wav,5,0:25,0.1031,0.1344,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0144_part141.wav,141,11:45,0.1031,0.1214,ANOMALIE,Similitude expertise,A_VALIDER
ml18_296a_0007_part0.wav,0,0:00,0.1031,0.1205,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part28.wav,28,2:20,0.103,0.1387,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part74.wav,74,6:10,0.103,0.135,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0144_part65.wav,65,5:25,0.103,0.1332,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0066_part93.wav,93,7:45,0.1026,0.1257,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part150.wav,150,12:30,0.1025,0.1257,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292b_0026_part21.wav,21,1:45,0.1024,0.1168,ANOMALIE,Similitude expertise,RAS
ml19_293a_0066_part54.wav,54,4:30,0.1023,0.1276,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0013_part94.wav,94,7:50,0.1023,0.129,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part65.wav,65,5:25,0.1023,0.1388,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part73.wav,73,6:05,0.1022,0.1309,ANOMALIE,Similitude expertise,A_VALIDER
ml18_296a_0007_part23.wav,23,1:55,0.1022,0.1235,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part156.wav,156,13:00,0.1022,0.127,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part24.wav,24,2:00,0.1022,0.1359,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part52.wav,52,4:20,0.1021,0.1404,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0083_part71.wav,71,5:55,0.1019,0.0891,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part99.wav,99,8:15,0.1017,0.1289,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0042_part23.wav,23,1:55,0.1016,0.1302,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part136.wav,136,11:20,0.1015,0.1299,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part44.wav,44,3:40,0.1014,0.1384,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part86.wav,86,7:10,0.1012,0.1267,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part89.wav,89,7:25,0.1011,0.126,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0144_part51.wav,51,4:15,0.1011,0.1301,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0144_part45.wav,45,3:45,0.101,0.1344,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part1.wav,1,0:05,0.1009,0.1291,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part18.wav,18,1:30,0.1008,0.1372,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part31.wav,31,2:35,0.1008,0.1322,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0144_part61.wav,61,5:05,0.1008,0.1274,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part16.wav,16,1:20,0.1008,0.1334,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part60.wav,60,5:00,0.1006,0.1347,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0015_part55.wav,55,4:35,0.1005,0.1275,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part91.wav,91,7:35,0.1005,0.1309,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part45.wav,45,3:45,0.1002,0.1303,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0083_part62.wav,62,5:10,0.1002,0.0896,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part47.wav,47,3:55,0.1001,0.1401,ANOMALIE,Similitude expertise,A_VALIDER
ml19_293a_0066_part69.wav,69,5:45,0.1,0.1261,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0030_part25.wav,25,2:05,0.1,0.136,ANOMALIE,Similitude expertise,A_VALIDER
ml18_294b_0042_part49.wav,49,4:05,0.1,0.1323,ANOMALIE,Similitude expertise,A_VALIDER
ml17_280a_0088_part95.wav,95,7:55,0.1,0.1285,ANOMALIE,Similitude expertise,A_VALIDER
ml19_292a_0007_part26.wav,26,2:10,0.0999,0.1345,ANOMALIE,Similitude expertise,RAS
ml18_294b_0076_part47.wav,47,3:55,0.0999,0.1329,ANOMALIE,Similitude expertise,RAS
ml19_293a_0015_part9.wav,9,0:45,0.0997,0.1319,ANOMALIE,Similitude expertise,RAS
ml19_293a_0015_part45.wav,45,3:45,0.0992,0.1361,ANOMALIE,Similitude expertise,RAS
